,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-06-10,-0.021200006397657647,-0.017589678683659314,-0.01877525116817511,-0.02036296136064735,-0.022888555243155577,0.027986585813212506,0.024760290698216888,0.02581175577829406,0.02723234289632323,0.0295182865827862
2022-06-13,-0.024373932099791853,-0.0202771804881937,-0.021622486613112626,-0.023424110954454753,-0.026289981210024793,0.031439630233512844,0.027778652405765533,0.028971782670545516,0.030583767239878785,0.03317769893345582
2022-06-14,-0.02987462329882833,-0.024930433709389785,-0.02655402458529288,-0.028728325874959784,-0.03218701881649826,0.03748431373229774,0.03306604038326926,0.03450597689718156,0.036451410275048474,0.039581912509743446
2022-06-15,-0.03215101861566505,-0.026864642930557906,-0.028600602115308873,-0.0309253862405668,-0.03462345443509108,0.0398698132020818,0.03514575228573789,0.036685346437124046,0.038765422761001304,0.04211258625388516
2022-06-16,-0.02880931630874812,-0.024051218462278468,-0.025613699857952373,-0.027706163768729527,-0.031034676791751137,0.0360143332359453,0.031762356946032445,0.03314809644933436,0.035020306686873,0.03803298159988379
2022-06-17,-0.026841398606368454,-0.02238827532552899,-0.023850608069298965,-0.025808953621673805,-0.028924122605513115,0.033827320753960506,0.029847878712801725,0.031144797994928575,0.03289700723156611,0.03571658203343434
2022-06-21,-0.03363719719237196,-0.028135606128646344,-0.029942238518531956,-0.03236166769467667,-0.0362102891593523,0.04131569838916308,0.036399314675634724,0.03800158775071956,0.040166346745724356,0.04364977771207748
2022-06-22,-0.03023948664067705,-0.025275615348389048,-0.026905669373123837,-0.029088626065484,-0.032561087282994,0.03738759111582369,0.03295172961779926,0.034397398193979044,0.03635057590303795,0.03949353996057331
2022-06-23,-0.03157948390498172,-0.026419343313281562,-0.028113848961074286,-0.030383118806098633,-0.03399287962109326,0.03872153892200897,0.03411028540085549,0.03561311508011822,0.037643520581360224,0.04091075606281594
2022-06-24,-0.02920713093155603,-0.024444640540696085,-0.026008564375998376,-0.028102959991610058,-0.03143454580583501,0.03567636201429342,0.031420460417419124,0.032807479197120584,0.0346814178073917,0.03769687393859428
2022-06-27,-0.028562952802316077,-0.023897843294537084,-0.025429788842923486,-0.0274813593653947,-0.03074482267605056,0.03499383681777558,0.03082495764442253,0.03218361539816235,0.03401923670346675,0.036973034383554766
2022-06-28,-0.02787454129840401,-0.02331657960825758,-0.02481333956840263,-0.0268177898027358,-0.03000629818016283,0.034222481666227676,0.030149352936600284,0.031476805160656394,0.033270266080114484,0.036156221199460506
2022-06-29,-0.027251990413039995,-0.022786889433767464,-0.02425315545750951,-0.026216768430293528,-0.029340316377009755,0.033579911410245925,0.029589765745204565,0.03089017338978484,0.032647095595838324,0.03547425429210076
2022-06-30,-0.02650134475709205,-0.022158315612560788,-0.023584495245296704,-0.025494424809928872,-0.028532577772180472,0.03266746772043418,0.028786409040094316,0.030051264712205795,0.0317601542493037,0.03451002097596465
2022-07-01,-0.030095509618195244,-0.02521255418851914,-0.026816036769364896,-0.028963409174098346,-0.0323792659435362,0.036429181913849897,0.03206562921240872,0.03348773200434381,0.0354090710435709,0.038500801772742406
2022-07-05,-0.02952605610963484,-0.02473666507948945,-0.02630942264410364,-0.028415648326834138,-0.03176605240227994,0.03572392732670793,0.03144398652674956,0.03283883979824264,0.03472336323755504,0.03775585199056033
2022-07-06,-0.05509913960480296,-0.04632230378223647,-0.049204472902785235,-0.05306425317677916,-0.05920406225153596,0.0644752255788598,0.05663198674221001,0.05918813596523406,0.06264163406687501,0.06819884494219977
2022-07-07,-0.03347988583849318,-0.02811592512877928,-0.02987736196477714,-0.032236265578377846,-0.03598860814327614,0.039597953339612295,0.03480456016156951,0.03636675003017952,0.03847735441002273,0.04187364225150138
2022-07-08,-0.051665740639671574,-0.04341270188289329,-0.04612286462677414,-0.049752295191262605,-0.05552568360567293,0.060772487684093164,0.053397329323365036,0.055800928870195506,0.05904832397425119,0.06427388335132446
2022-07-11,-0.045847529654873174,-0.03850414363067461,-0.040915591317185564,-0.04414498481314776,-0.04928202839722525,0.05419771898524096,0.047635453081916405,0.04977412707099326,0.052663593184621736,0.05731318963377247
2022-07-12,-0.04080839691634828,-0.03426178051699511,-0.036411582109703536,-0.03929058102804488,-0.04387024681994146,0.04838177547367193,0.042531526359972475,0.04443815065612455,0.04701410487976485,0.05115921236343502
2022-07-13,-0.053918602907369155,-0.045341370446620385,-0.04815799309262878,-0.05192999399668325,-0.05793017114063768,0.06293639441293306,0.055271527015715846,0.057769544129567765,0.06114450255642678,0.06657533098647521
2022-07-14,-0.04797794908952867,-0.040331467557855584,-0.0428424468443509,-0.046205132347197676,-0.051554205480982045,0.05619662971341024,0.04936350874300947,0.05159045569988425,0.05459918344502095,0.059440690245971664
2022-07-15,-0.04628911469735408,-0.03892387394309023,-0.04134249836497661,-0.044581502893628125,-0.0497338348883235,0.05405387968241461,0.04747208374901112,0.049617122668730994,0.052515188153513054,0.05717862231662488
